Group Name,Rank,Species,Status,FWS Total,Other Fed,Federal Total,States Total,Species Total
Flowering Plants,1412,"Barberry, Nevin's (Berberis nevinii) - Wherever found",E,$0,$700,$700,$0,$700
Flowering Plants,1257,Bariaco (Trichilia triacantha) - Wherever found,E,"$7,500",$0,"$7,500",$0,"$7,500"
Flowering Plants,492,"Beaked-rush, Knieskern's (Rhynchospora knieskernii) - Wherever found",T,"$22,150","$80,560","$102,710",$0,"$102,710"
Flowering Plants,1252,"Bean, sea (Mucuna sloanei var. persericea) - Wherever found",E,"$7,607",$0,"$7,607",$0,"$7,607"
Flowering Plants,767,"Beardtongue, Parachute (Penstemon debilis) - Wherever found",T,"$1,541","$10,206","$11,747","$19,550","$31,297"
Flowering Plants,1079,"Beardtongue, Penland (Penstemon penlandii) - Wherever found",E,$0,"$11,056","$11,056",$0,"$11,056"
Flowering Plants,758,"Beargrass, Britton's (Nolina brittoniana) - Wherever found",E,$0,"$21,700","$21,700","$11,000","$32,700"
Flowering Plants,837,"Bear-poppy, Dwarf (Arctomecon humilis) - Wherever found",E,"$10,000","$13,516","$23,516",$0,"$23,516"
Flowering Plants,672,"Beauty, Harper's (Harperocallis flava) - Wherever found",E,"$7,500","$21,700","$29,200","$18,000","$47,200"
Flowering Plants,908,"Bedstraw, El Dorado (Galium californicum ssp. sierrae) - Wherever found",E,"$1,650","$17,300","$18,950",$0,"$18,950"
Flowering Plants,1229,"Bedstraw, island (Galium buxifolium) - Wherever found",E,$0,"$8,059","$8,059",$0,"$8,059"
Flowering Plants,1354,"Bellflower, Brooksville (Campanula robinsiae) - Wherever found",E,$0,$0,$0,"$3,500","$3,500"
Flowering Plants,1412,"Birch, Virginia round-leaf (Betula uber) - Wherever found",T,$700,$0,$700,$0,$700
Flowering Plants,830,"Bird's beak, palmate-bracted (Cordylanthus palmatus) - Wherever found",E,"$9,790","$14,300","$24,090",$0,"$24,090"
Flowering Plants,1393,"Bird's-beak, Pennell's (Cordylanthus tenuis ssp. capillaris) - Wherever found",E,"$1,650",$0,"$1,650",$0,"$1,650"
Flowering Plants,451,"Bird's-beak, salt marsh (Cordylanthus maritimus ssp. maritimus) - Wherever found",E,"$26,542","$106,996","$133,538",$0,"$133,538"
Flowering Plants,402,"Bird's-beak, soft (Cordylanthus mollis ssp. mollis) - Wherever found",E,"$32,778","$117,200","$149,978",$0,"$149,978"
Flowering Plants,1319,"Birds-in-a-nest, white (Macbridea alba) - Wherever found",T,"$3,500","$1,100","$4,600",$900,"$5,500"
Flowering Plants,1408,"Bittercress, small-anthered (Cardamine micranthera) - Wherever found",E,$700,$200,$900,$0,$900
Flowering Plants,912,"Bladderpod, Dudley Bluffs (Lesquerella congesta) - Wherever found",T,"$4,403","$12,956","$17,359","$1,108","$18,467"
Flowering Plants,1312,"Bladderpod, kodachrome (Lesquerella tumulosa) - Wherever found",E,"$2,000","$3,950","$5,950",$0,"$5,950"
Flowering Plants,1426,"Bladderpod, lyrate (Lesquerella lyrata) - Wherever found",T,$0,$200,$200,$0,$200
Flowering Plants,679,"Bladderpod, Missouri (Physaria filiformis) - Wherever found",T,"$9,500","$35,840","$45,340",$500,"$45,840"
Flowering Plants,1426,"Bladderpod, San Bernardino Mountains (Lesquerella kingii ssp. bernardina) - Wherever found",E,$0,$200,$200,$0,$200
Flowering Plants,630,"Bladderpod, Short's (Physaria globosa) - Wherever found",E,"$42,500","$9,727","$52,227","$1,200","$53,427"
Flowering Plants,1294,"Bladderpod, Spring Creek (Lesquerella perforata) - Wherever found",E,"$4,000","$2,400","$6,400",$0,"$6,400"
Flowering Plants,1323,"Bladderpod, white (Lesquerella pallida) - Wherever found",E,"$5,000",$200,"$5,200",$0,"$5,200"
Flowering Plants,726,"Bladderpod, White Bluffs (Physaria douglasii ssp. tuplashensis) - Wherever found",T,"$36,200",$400,"$36,600",$0,"$36,600"
Flowering Plants,1358,"Bladderpod, Zapata (Lesquerella thamnophila) - Wherever found",E,"$2,800",$400,"$3,200",$0,"$3,200"
Flowering Plants,979,"Blazingstar, Ash Meadows (Mentzelia leucophylla) - Wherever found",T,"$14,848",$0,"$14,848",$0,"$14,848"
Flowering Plants,1204,"Blazingstar, Heller's (Liatris helleri) - Wherever found",T,"$5,000","$3,600","$8,600",$0,"$8,600"
Flowering Plants,1318,"Blazingstar, scrub (Liatris ohlingerae) - Wherever found",E,$0,$100,$100,"$5,500","$5,600"
Flowering Plants,776,"Bluecurls, Hidden Lake (Trichostema austromontanum ssp. compactum) - Wherever found",T,"$30,000",$0,"$30,000",$0,"$30,000"
Flowering Plants,1268,"Bluegrass, Hawaiian (Poa sandvicensis) - Wherever found",E,"$7,309",$0,"$7,309",$0,"$7,309"
Flowering Plants,1268,"Bluegrass, Mann's (Poa mannii) - Wherever found",E,"$7,309",$0,"$7,309",$0,"$7,309"
Flowering Plants,1132,"Bluegrass, Napa (Poa napensis) - Wherever found",E,"$10,120",$0,"$10,120",$0,"$10,120"
Flowering Plants,1330,"Bluegrass, San Bernardino (Poa atropurpurea) - Wherever found",E,"$4,433",$500,"$4,933",$0,"$4,933"
Flowering Plants,1318,"Blue-star, Kearney's (Amsonia kearneyana) - Wherever found",E,$500,"$4,600","$5,100",$500,"$5,600"
Flowering Plants,1364,"Bluet, Roan Mountain (Hedyotis purpurea var. montana) - Wherever found",E,"$2,700",$0,"$2,700",$0,"$2,700"
Flowering Plants,762,"Bonamia, Florida (Bonamia grandiflora) - Wherever found",T,"$7,500","$21,700","$29,200","$3,000","$32,200"
Flowering Plants,1311,"Boxwood, Vahl's (Buxus vahlii) - Wherever found",E,"$6,000",$0,"$6,000",$0,"$6,000"
Flowering Plants,1362,"Brickell-bush, Florida (Brickellia mosieri) - Wherever found",E,"$1,500",$100,"$1,600","$1,200","$2,800"
Flowering Plants,658,"Brodiaea, Chinese Camp (Brodiaea pallida) - Wherever found",T,"$47,520","$1,200","$48,720",$0,"$48,720"
Flowering Plants,319,"Brodiaea, thread-leaved (Brodiaea filifolia) - Wherever found",T,"$233,899","$1,342","$235,241",$0,"$235,241"
Flowering Plants,1424,"Buckwheat, cushenbury (Eriogonum ovalifolium var. vineum) - Wherever found",E,$220,$0,$220,$0,$220
Flowering Plants,826,"Buckwheat, Ione (incl. Irish Hill) (Eriogonum apricum (incl. var. prostratum)) - Wherever found",E,"$24,500",$0,"$24,500",$0,"$24,500"
Flowering Plants,1057,"Buckwheat, scrub (Eriogonum longifolium var. gnaphalifolium) - Wherever found",T,$0,$0,$0,"$12,000","$12,000"
Flowering Plants,577,"Buckwheat, steamboat (Eriogonum ovalifolium var. williamsiae) - Wherever found",E,"$36,608","$28,407","$65,015",$0,"$65,015"
Flowering Plants,1404,"Buckwheat, Umtanum Desert (Eriogonum codium) - Wherever found",T,$0,"$1,050","$1,050",$0,"$1,050"
Flowering Plants,486,"Bulrush, Northeastern (Scirpus ancistrochaetus) - Wherever found",E,"$70,214","$34,400","$104,614",$852,"$105,466"
Flowering Plants,1075,"Bush-clover, prairie (Lespedeza leptostachya) - Wherever found",T,"$3,500","$6,585","$10,085","$1,300","$11,385"
Flowering Plants,315,"Bush-mallow, San Clemente Island (Malacothamnus clementinus) - Wherever found",E,"$3,319","$236,089","$239,408",$0,"$239,408"
Flowering Plants,1058,"Bush-mallow, Santa Cruz Island (Malacothamnus fasciculatus var. nesioticus) - Wherever found",E,$0,"$11,985","$11,985",$0,"$11,985"
Flowering Plants,1073,"Buttercup, autumn (Ranunculus aestivalis (=acriformis)) - Wherever found",E,"$5,500","$5,950","$11,450",$0,"$11,450"
Flowering Plants,397,"Butterfly plant, Colorado (Gaura neomexicana var. coloradensis) - Wherever found",T,"$84,244","$67,313","$151,557",$100,"$151,657"
Flowering Plants,818,"Butterweed, Layne's (Senecio layneae) - Wherever found",T,"$16,500","$8,700","$25,200",$0,"$25,200"
Flowering Plants,1257,"Butterwort, Godfrey's (Pinguicula ionantha) - Wherever found",T,"$5,000","$1,100","$6,100","$1,400","$7,500"
Flowering Plants,544,"Button-celery, San Diego (Eryngium aristulatum var. parishii) - Wherever found",E,"$7,862","$68,048","$75,910",$0,"$75,910"
Flowering Plants,719,"Cactus, Acuna (Echinomastus erectocentrus var. acunensis) - Wherever found",E,"$2,500","$33,000","$35,500","$2,500","$38,000"
Flowering Plants,864,"Cactus, Arizona hedgehog (Echinocereus triglochidiatus var. arizonicus) - Wherever found",E,"$10,000","$9,402","$19,402","$2,000","$21,402"
Flowering Plants,832,"Cactus, Bakersfield (Opuntia treleasei) - Wherever found",E,"$21,780","$2,220","$24,000",$0,"$24,000"
Flowering Plants,751,"Cactus, black lace (Echinocereus reichenbachii var. albertii) - Wherever found",E,"$7,200",$100,"$7,300","$25,936","$33,236"
Flowering Plants,1276,"Cactus, Brady pincushion (Pediocactus bradyi) - Wherever found",E,"$2,000","$2,500","$4,500","$2,500","$7,000"
Flowering Plants,1385,"Cactus, Chisos Mountain hedgehog (Echinocereus chisoensis var. chisoensis) - Wherever found",T,"$1,000","$1,000","$2,000",$0,"$2,000"
Flowering Plants,1328,"Cactus, Cochise pincushion (Coryphantha robbinsiorum) - Wherever found",T,"$4,400",$100,"$4,500",$500,"$5,000"
Flowering Plants,400,"Cactus, Colorado hookless (Sclerocactus glaucus) - Wherever found",T,"$18,924","$130,596","$149,520","$1,518","$151,038"
Flowering Plants,844,"Cactus, Fickeisen plains (Pediocactus peeblesianus fickeiseniae) - Wherever found",E,"$4,000","$17,000","$21,000","$2,000","$23,000"
Flowering Plants,1201,"Cactus, Florida semaphore (Consolea corallicola) - Wherever found",E,"$4,500","$3,600","$8,100",$600,"$8,700"
Flowering Plants,932,"Cactus, Key tree (Pilosocereus robinii) - Wherever found",E,"$4,500","$1,053","$5,553","$12,000","$17,553"
Flowering Plants,892,"Cactus, Knowlton's (Pediocactus knowltonii) - Wherever found",E,"$10,921","$5,800","$16,721","$3,125","$19,846"
Flowering Plants,466,"Cactus, Kuenzler hedgehog (Echinocereus fendleri var. kuenzleri) - Wherever found",E,"$32,000","$95,300","$127,300",$0,"$127,300"
Flowering Plants,924,"Cactus, Lee pincushion (Coryphantha sneedii var. leei) - Wherever found",T,"$17,959",$0,"$17,959",$0,"$17,959"
Flowering Plants,1385,"Cactus, Lloyd's Mariposa (Echinomastus mariposensis) - Wherever found",T,"$1,000","$1,000","$2,000",$0,"$2,000"
Flowering Plants,840,"Cactus, Mesa Verde (Sclerocactus mesae-verdae) - Wherever found",T,"$7,420","$15,875","$23,295",$0,"$23,295"
Flowering Plants,1406,"Cactus, Nellie cory (Coryphantha minima) - Wherever found",E,"$1,000",$0,"$1,000",$0,"$1,000"
Flowering Plants,1359,"Cactus, Nichol's Turk's head (Echinocactus horizonthalonius var. nicholii) - Wherever found",E,$300,"$2,200","$2,500",$500,"$3,000"
Flowering Plants,690,"Cactus, Pariette (Sclerocactus brevispinus) - Wherever found",T,"$36,000","$7,076","$43,076",$0,"$43,076"
Flowering Plants,911,"Cactus, Peebles Navajo (Pediocactus peeblesianus var. peeblesianus) - Wherever found",E,$200,"$16,300","$16,500","$2,000","$18,500"
Flowering Plants,501,"Cactus, Pima pineapple (Coryphantha scheeri var. robustispina) - Wherever found",E,"$12,500","$77,765","$90,265","$3,500","$93,765"
Flowering Plants,717,"Cactus, San Rafael (Pediocactus despainii) - Wherever found",E,"$16,500","$21,900","$38,400",$0,"$38,400"
Flowering Plants,835,"Cactus, Siler pincushion (Pediocactus (=Echinocactus,=Utahia) sileri) - Wherever found",T,"$4,000","$18,150","$22,150","$1,500","$23,650"
Flowering Plants,911,"Cactus, Sneed pincushion (Coryphantha sneedii var. sneedii) - Wherever found",E,$500,"$18,000","$18,500",$0,"$18,500"
Flowering Plants,1286,"Cactus, star (Astrophytum asterias) - Wherever found",E,"$6,400",$200,"$6,600",$0,"$6,600"
Flowering Plants,469,"Cactus, Tobusch fishhook (Sclerocactus brevihamatus ssp. tobuschii) - Wherever found",E,"$125,000",$500,"$125,500",$0,"$125,500"
Flowering Plants,587,"Cactus, Uinta Basin hookless (Sclerocactus wetlandicus) - Wherever found",T,"$47,500","$14,186","$61,686",$0,"$61,686"
Flowering Plants,657,"Cactus, Winkler (Pediocactus winkleri) - Wherever found",T,"$15,500","$33,400","$48,900",$0,"$48,900"
Flowering Plants,524,"Cactus, Wright fishhook (Sclerocactus wrightiae) - Wherever found",E,"$7,500","$74,400","$81,900",$0,"$81,900"
Flowering Plants,1251,"Campion, fringed (Silene polypetala) - Wherever found",E,"$1,000",$0,"$1,000","$6,700","$7,700"
Flowering Plants,1367,Capa rosa (Callicarpa ampla) - Wherever found,E,"$2,500",$0,"$2,500",$0,"$2,500"
Flowering Plants,212,"Catchfly, Spalding's (Silene spaldingii) - Wherever found",T,"$476,313","$28,922","$505,235","$46,970","$552,205"
Flowering Plants,1418,"Cat's-eye, Terlingua Creek (Cryptantha crassipes) - Wherever found",E,$500,$0,$500,$0,$500
Flowering Plants,878,"Ceanothus, coyote (Ceanothus ferrisae) - Wherever found",E,"$16,390","$4,000","$20,390",$0,"$20,390"
Flowering Plants,1050,"Ceanothus, Pine Hill (Ceanothus roderickii) - Wherever found",E,"$4,150","$8,000","$12,150",$0,"$12,150"
Flowering Plants,897,"Centaury, spring-loving (Centaurium namophilum) - Wherever found",T,"$19,636",$0,"$19,636",$0,"$19,636"
Flowering Plants,374,"Chaff-flower, round-leaved (Achyranthes splendens var. rotundata) - Wherever found",E,"$167,952",$0,"$167,952",$0,"$167,952"
Flowering Plants,335,"Chaffseed, American (Schwalbea americana) - Wherever found",E,"$92,244","$108,674","$200,918","$2,500","$203,418"
Flowering Plants,1200,"Checker-mallow, Keck's (Sidalcea keckii) - Wherever found",E,"$8,140",$629,"$8,769",$0,"$8,769"
Flowering Plants,1393,"Checker-mallow, Kenwood Marsh (Sidalcea oregana ssp. valida) - Wherever found",E,"$1,650",$0,"$1,650",$0,"$1,650"
Flowering Plants,475,"Checker-mallow, Nelson's (Sidalcea nelsoniana) - Wherever found",T,"$119,954",$400,"$120,354",$0,"$120,354"
Flowering Plants,1413,"Checkermallow, Wenatchee Mountains (Sidalcea oregana var. calva) - Local Endemic",E,$452,$200,$652,$0,$652
Flowering Plants,1232,"Chumbo, Higo (Harrisia portoricensis) - Wherever found",T,"$8,000",$0,"$8,000",$0,"$8,000"
Flowering Plants,1328,Chupacallos (Pleodendron macranthum) - Wherever found,E,"$5,000",$0,"$5,000",$0,"$5,000"
Flowering Plants,1084,"Clarkia, Presidio (Clarkia franciscana) - Wherever found",E,"$9,020","$2,000","$11,020",$0,"$11,020"
Flowering Plants,916,"Clarkia, Springville (Clarkia springvillensis) - Wherever found",T,"$11,000","$7,361","$18,361",$0,"$18,361"
Flowering Plants,1367,"Cliffrose, Arizona (Purshia (=Cowania) subintegra) - Wherever found",E,$300,"$1,700","$2,000",$500,"$2,500"
Flowering Plants,1392,"Clover, Monterey (Trifolium trichocalyx) - Wherever found",E,"$1,666",$0,"$1,666",$0,"$1,666"
Flowering Plants,340,"Clover, running buffalo (Trifolium stoloniferum) - Wherever found",E,"$100,998","$67,260","$168,258","$30,784","$199,042"
Flowering Plants,919,"Clover, showy Indian (Trifolium amoenum) - Wherever found",E,"$16,500","$1,700","$18,200",$0,"$18,200"
Flowering Plants,911,Cobana negra (Stahlia monosperma) - Wherever found,T,"$18,500",$0,"$18,500",$0,"$18,500"
Flowering Plants,636,"Coneflower, smooth (Echinacea laevigata) - Wherever found",E,"$26,500","$20,970","$47,470","$5,000","$52,470"
Flowering Plants,1406,"Cory cactus, bunched (Coryphantha ramillosa) - Wherever found",T,$0,"$1,000","$1,000",$0,"$1,000"
Flowering Plants,1427,"Crownbeard, big-leaved (Verbesina dissita) - Wherever found",T,$0,$100,$100,$0,$100
Flowering Plants,1249,"Crownscale, San Jacinto Valley (Atriplex coronata var. notatior) - Wherever found",E,"$7,733",$0,"$7,733",$0,"$7,733"
Flowering Plants,812,"Cycladenia, Jones (Cycladenia humilis var. jonesii) - Wherever found",T,"$3,000","$22,550","$25,550",$500,"$26,050"
Flowering Plants,1332,"Daisy, Lakeside (Hymenoxys herbacea) - Wherever found",T,"$3,000","$1,859","$4,859",$0,"$4,859"
Flowering Plants,1245,"Daisy, Parish's (Erigeron parishii) - Wherever found",T,$220,"$7,600","$7,820",$0,"$7,820"
Flowering Plants,271,"Daisy, Willamette (Erigeron decumbens) - Wherever found",E,"$92,173","$257,696","$349,869",$0,"$349,869"
Flowering Plants,1273,"Dawn-flower, Texas prairie (Hymenoxys texana) - Wherever found",E,"$2,000","$5,100","$7,100",$0,"$7,100"
Flowering Plants,227,"Desert-parsley, Bradshaw's (Lomatium bradshawii) - Wherever found",E,"$260,092","$229,796","$489,888",$0,"$489,888"
Flowering Plants,1391,"Dogweed, ashy (Thymophylla tephroleuca) - Wherever found",E,"$1,400",$300,"$1,700",$0,"$1,700"
Flowering Plants,482,"Dropwort, Canby's (Oxypolis canbyi) - Wherever found",E,"$87,000","$10,410","$97,410","$15,000","$112,410"
Flowering Plants,1002,"Dudleya, Conejo (Dudleya abramsii ssp. parva) - Wherever found",T,"$13,651",$0,"$13,651",$0,"$13,651"
Flowering Plants,1001,"Dudleya, marcescent (Dudleya cymosa ssp. marcescens) - Wherever found",T,"$13,684",$0,"$13,684",$0,"$13,684"
Flowering Plants,878,"Dudleya, Santa Clara Valley (Dudleya setchellii) - Wherever found",E,"$16,390","$4,000","$20,390",$0,"$20,390"
Flowering Plants,956,"Dudleya, Santa Cruz Island (Dudleya nesiotica) - Wherever found",T,"$16,151",$0,"$16,151",$0,"$16,151"
Flowering Plants,725,"Dudleya, Verity's (Dudleya verityi) - Wherever found",T,"$35,614","$1,000","$36,614",$0,"$36,614"
Flowering Plants,1031,"Dwarf-flax, Marin (Hesperolinon congestum) - Wherever found",T,"$10,670","$2,000","$12,670",$0,"$12,670"
Flowering Plants,1293,`Ena`ena (Pseudognaphalium sandwicensium var. molokaiense) - Wherever found,E,"$5,914",$500,"$6,414",$0,"$6,414"
Flowering Plants,1328,Erubia (Solanum drymophilum) - Wherever found,E,"$5,000",$0,"$5,000",$0,"$5,000"
Flowering Plants,470,"Evening-primrose, Antioch Dunes (Oenothera deltoides ssp. howellii) - Wherever found",E,"$123,450",$0,"$123,450",$0,"$123,450"
Flowering Plants,532,"Evening-primrose, Eureka Valley (Oenothera avita ssp. eurekensis) - ",E,"$28,350","$50,000","$78,350",$0,"$78,350"
Flowering Plants,936,"Evening-primrose, San Benito (Camissonia benitensis) - Wherever found",T,$0,"$17,400","$17,400",$0,"$17,400"
Flowering Plants,421,"Fiddleneck, large-flowered (Amsinckia grandiflora) - Wherever found",E,"$15,840","$124,800","$140,640",$0,"$140,640"
Flowering Plants,1409,"Flannelbush, Mexican (Fremontodendron mexicanum) - Wherever found",E,$250,$500,$750,$0,$750
Flowering Plants,1164,"Flannelbush, Pine Hill (Fremontodendron californicum ssp. decumbens) - Wherever found",E,$0,"$9,500","$9,500",$0,"$9,500"
Flowering Plants,1391,"Flax, Carter's small-flowered (Linum carteri carteri) - Wherever found",E,"$1,000",$0,"$1,000",$700,"$1,700"
Flowering Plants,1343,"Flax, sand (Linum arenicola) - Wherever found",E,"$2,500",$700,"$3,200","$1,300","$4,500"
Flowering Plants,1317,"Fleabane, Zuni (Erigeron rhizomatus) - Wherever found",T,"$1,000","$4,200","$5,200",$500,"$5,700"
Flowering Plants,388,"Four-o'clock, MacFarlane's (Mirabilis macfarlanei) - Wherever found",T,"$118,648","$33,600","$152,248","$4,983","$157,231"
Flowering Plants,1364,"Fringepod, Santa Cruz Island (Thysanocarpus conchuliferus) - Wherever found",E,"$2,500",$200,"$2,700",$0,"$2,700"
Flowering Plants,1359,"Fringe-tree, pygmy (Chionanthus pygmaeus) - Wherever found",E,$0,$0,$0,"$3,000","$3,000"
Flowering Plants,270,"Fritillary, Gentner's (Fritillaria gentneri) - Wherever found",E,"$125,262","$225,000","$350,262",$0,"$350,262"
Flowering Plants,1048,"Gardenia (=Na`u), Hawaiian (Gardenia brighamii) - Wherever found",E,"$12,216",$0,"$12,216",$0,"$12,216"
Flowering Plants,537,"Geranium, Hawaiian red-flowered (Geranium arboreum) - Wherever found",E,"$14,691","$62,000","$76,691",$0,"$76,691"
Flowering Plants,1024,"Gerardia, sandplain (Agalinis acuta) - Wherever found",E,"$9,600","$2,640","$12,240",$650,"$12,890"
Flowering Plants,1083,"Gilia, Hoffmann's slender-flowered (Gilia tenuiflora ssp. hoffmannii) - Wherever found",E,"$2,500","$8,530","$11,030",$0,"$11,030"
Flowering Plants,730,"Gilia, Monterey (Gilia tenuiflora ssp. arenaria) - Wherever found",E,"$14,560","$21,635","$36,195",$0,"$36,195"
Flowering Plants,1426,"Gladecress, Fleshy-fruit (Leavenworthia crassa) - Wherever found",E,$0,$200,$200,$0,$200
Flowering Plants,853,"Glade cress, Kentucky (Leavenworthia exigua laciniata) - Wherever found",T,"$18,500","$3,710","$22,210",$0,"$22,210"
Flowering Plants,1401,"Gladecress, Texas golden (Leavenworthia texana) - Wherever found",E,"$1,000",$200,"$1,200",$0,"$1,200"
Flowering Plants,959,"Goetzea, beautiful (Goetzea elegans) - Wherever found",E,"$16,000",$0,"$16,000",$0,"$16,000"
Flowering Plants,1382,"Goldenrod, Blue Ridge (Solidago spithamaea) - Wherever found",T,"$2,000",$100,"$2,100",$0,"$2,100"
Flowering Plants,671,"Goldenrod, Houghton's (Solidago houghtonii) - Wherever found",T,"$47,200",$100,"$47,300",$0,"$47,300"
Flowering Plants,1016,"Goldenrod, Short's (Solidago shortii) - Wherever found",E,"$12,000",$100,"$12,100","$1,000","$13,100"
Flowering Plants,1141,"Goldenrod, white-haired (Solidago albopilosa) - Wherever found",T,"$10,000",$0,"$10,000",$0,"$10,000"
Flowering Plants,635,"Goldfields, Burke's (Lasthenia burkei) - Wherever found",E,"$9,790","$42,700","$52,490",$0,"$52,490"
Flowering Plants,332,"Goldfields, Contra Costa (Lasthenia conjugens) - Wherever found",E,"$105,778","$98,780","$204,558",$0,"$204,558"
Flowering Plants,1130,"Gooseberry, Miccosukee (Ribes echinellum) - Wherever found",T,"$10,000",$0,"$10,000",$200,"$10,200"
Flowering Plants,572,"Gourd, Okeechobee (Cucurbita okeechobeensis ssp. okeechobeensis) - Wherever found",E,"$66,500",$500,"$67,000",$200,"$67,200"
Flowering Plants,821,"Grass, Colusa (Neostapfia colusana) - Wherever found",T,"$21,684","$3,259","$24,943",$0,"$24,943"
Flowering Plants,533,"Grass, Eureka Dune (Swallenia alexandrae) -",E,"$28,240","$50,000","$78,240",$0,"$78,240"
Flowering Plants,1228,"Grass, Solano (Tuctoria mucronata) - Wherever found",E,"$8,074",$0,"$8,074",$0,"$8,074"
Flowering Plants,926,"Grass, Tennessee yellow-eyed (Xyris tennesseensis) - Wherever found",E,"$8,500","$4,339","$12,839","$5,000","$17,839"
Flowering Plants,1038,"Ground-plum, Guthrie's (=Pyne's) (Astragalus bibullatus) - Wherever found",E,"$11,500","$1,028","$12,528",$0,"$12,528"
Flowering Plants,896,"Gumplant, Ash Meadows (Grindelia fraxinipratensis) - Wherever found",T,"$19,548",$100,"$19,648",$0,"$19,648"
Flowering Plants,611,Haha (Cyanea acuminata) - Wherever found,E,"$57,087",$0,"$57,087",$0,"$57,087"
Flowering Plants,1265,Haha (Cyanea asarifolia) - Wherever found,E,"$7,339",$0,"$7,339",$0,"$7,339"
Flowering Plants,571,Haha (Cyanea asplenifolia) - Wherever found,E,"$6,067","$62,000","$68,067",$0,"$68,067"
Flowering Plants,882,Haha (Cyanea calycina) - Wherever found,E,"$6,421","$13,895","$20,316",$0,"$20,316"
Flowering Plants,1219,Haha (Cyanea copelandii ssp. copelandii) - Wherever found,E,"$8,223",$0,"$8,223",$0,"$8,223"
Flowering Plants,653,Haha (Cyanea copelandii ssp. haleakalaensis) - Wherever found,E,"$8,124","$41,400","$49,524",$0,"$49,524"
Flowering Plants,592,Haha (Cyanea crispa) - Wherever found,E,"$61,153",$0,"$61,153",$0,"$61,153"
Flowering Plants,1176,Haha (Cyanea dolichopoda) - Wherever found,E,"$9,344",$0,"$9,344",$0,"$9,344"
Flowering Plants,1153,Haha (Cyanea dunbariae) - Wherever found,E,"$9,792",$0,"$9,792",$0,"$9,792"
Flowering Plants,1292,Haha (Cyanea duvalliorum) - Wherever found,E,"$6,420",$0,"$6,420",$0,"$6,420"
Flowering Plants,1176,Haha (Cyanea eleeleensis) - Wherever found,E,"$9,344",$0,"$9,344",$0,"$9,344"
Flowering Plants,1258,Haha (Cyanea gibsonii) - Wherever found,E,"$7,432",$0,"$7,432",$0,"$7,432"
Flowering Plants,1281,Haha (Cyanea glabra) - Wherever found,E,"$6,934",$0,"$6,934",$0,"$6,934"
Flowering Plants,1144,Haha (Cyanea grimesiana ssp. grimesiana) - Wherever found,E,"$9,984",$0,"$9,984",$0,"$9,984"
Flowering Plants,433,Haha (Cyanea grimesiana ssp. obatae) - Wherever found,E,"$8,945","$128,415","$137,360",$0,"$137,360"
Flowering Plants,902,Haha (Cyanea hamatiflora ssp. carlsonii) - Wherever found,E,"$19,248",$0,"$19,248",$0,"$19,248"
Flowering Plants,783,Haha (Cyanea hamatiflora ssp. hamatiflora) - Wherever found,E,"$8,376","$20,700","$29,076",$0,"$29,076"
Flowering Plants,605,Haha (Cyanea humboldtiana) - Wherever found,E,"$58,087",$0,"$58,087",$0,"$58,087"
Flowering Plants,1180,Haha (Cyanea kolekoleensis) - Wherever found,E,"$9,295",$0,"$9,295",$0,"$9,295"
Flowering Plants,350,Haha (Cyanea koolauensis) - Wherever found,E,"$58,186","$128,415","$186,601",$0,"$186,601"
Flowering Plants,1176,Haha (Cyanea kuhihewa) - Wherever found,E,"$9,344",$0,"$9,344",$0,"$9,344"
Flowering Plants,799,Haha (Cyanea kunthiana) - Wherever found,E,"$6,519","$20,700","$27,219",$0,"$27,219"
Flowering Plants,1313,Haha (Cyanea lanceolata) - Wherever found,E,"$5,914",$0,"$5,914",$0,"$5,914"
Flowering Plants,1066,Haha (Cyanea lobata) - Wherever found,E,"$11,739",$0,"$11,739",$0,"$11,739"
Flowering Plants,444,Haha (Cyanea longiflora) - Wherever found,E,"$6,890","$128,415","$135,305",$0,"$135,305"
Flowering Plants,1313,Haha (Cyanea magnicalyx) - Wherever found,E,"$5,914",$0,"$5,914",$0,"$5,914"
Flowering Plants,1308,Haha (Cyanea mannii) - Wherever found,E,"$6,067",$0,"$6,067",$0,"$6,067"
Flowering Plants,773,Haha (Cyanea maritae) - Wherever found,E,"$9,640","$20,700","$30,340",$0,"$30,340"
Flowering Plants,933,Haha (Cyanea marksii) - Wherever found,E,"$17,527",$0,"$17,527",$0,"$17,527"
Flowering Plants,1308,Haha (Cyanea mauiensis) - Wherever found,E,"$6,067",$0,"$6,067",$0,"$6,067"
Flowering Plants,1305,Haha (Cyanea mceldowneyi) - Wherever found,E,"$6,168",$0,"$6,168",$0,"$6,168"
Flowering Plants,1220,Haha (Cyanea munroi) - Wherever found,E,"$8,173",$0,"$8,173",$0,"$8,173"
Flowering Plants,1158,Haha (Cyanea obtusa) - Wherever found,E,"$9,640",$0,"$9,640",$0,"$9,640"
Flowering Plants,1214,Haha (Cyanea pinnatifida) - Wherever found,E,"$8,314",$0,"$8,314",$0,"$8,314"
Flowering Plants,1110,Haha (Cyanea procera) - Wherever found,E,"$10,553",$0,"$10,553",$0,"$10,553"
Flowering Plants,1158,Haha (Cyanea profuga) - Wherever found,E,"$9,640",$0,"$9,640",$0,"$9,640"
Flowering Plants,1162,Haha (Cyanea purpurellifolia) - Wherever found,E,"$9,539",$0,"$9,539",$0,"$9,539"
