Group Name,Rank,Species ,Status,FWS Total,Other Fed,Federal Total,States Total,Species Total
Flowering Plants,1232,"Bird's-beak, Pennell's (Cordylanthus tenuis ssp. capillaris) - Wherever found",E,"$1,700",$300,"$2,000",$0,"$2,000"
Flowering Plants,535,"Bird's-beak, salt marsh (Cordylanthus maritimus ssp. maritimus) - Wherever found",E,"$27,900","$32,884","$60,784",$0,"$60,784"
Flowering Plants,536,"Bird's-beak, soft (Cordylanthus mollis ssp. mollis) - Wherever found",E,"$34,400","$25,800","$60,200",$0,"$60,200"
Flowering Plants,1178,"Birds-in-a-nest, white (Macbridea alba) - Wherever found",T,"$1,200","$1,100","$2,300","$1,900","$4,200"
Flowering Plants,1002,"Bittercress, small-anthered (Cardamine micranthera) - Wherever found",E,"$9,700",$0,"$9,700",$400,"$10,100"
Flowering Plants,768,"Bladderpod, Dudley Bluffs (Lesquerella congesta) - Wherever found",T,"$5,300","$16,000","$21,300","$1,450","$22,750"
Flowering Plants,1237,"Bladderpod, kodachrome (Lesquerella tumulosa) - Wherever found",E,$0,"$1,650","$1,650",$0,"$1,650"
Flowering Plants,1221,"Bladderpod, lyrate (Lesquerella lyrata) - Wherever found",T,"$2,500",$0,"$2,500",$0,"$2,500"
Flowering Plants,562,"Bladderpod, Missouri (Physaria filiformis) - Wherever found",T,"$5,000","$45,142","$50,142","$2,000","$52,142"
Flowering Plants,1270,"Bladderpod, San Bernardino Mountains (Lesquerella kingii ssp. bernardina) - Wherever found",E,$0,$100,$100,$0,$100
Flowering Plants,599,"Bladderpod, Short's (Physaria globosa) - Wherever found",E,"$17,500","$25,843","$43,343","$1,300","$44,643"
Flowering Plants,1187,"Bladderpod, Spring Creek (Lesquerella perforata) - Wherever found",E,"$2,000","$1,660","$3,660",$0,"$3,660"
Flowering Plants,1210,"Bladderpod, white (Lesquerella pallida) - Wherever found",E,"$3,000",$0,"$3,000",$0,"$3,000"
Flowering Plants,387,"Bladderpod, White Bluffs (Physaria douglasii ssp. tuplashensis) - Wherever found",T,"$129,037",$0,"$129,037",$0,"$129,037"
Flowering Plants,1077,"Bladderpod, Zapata (Lesquerella thamnophila) - Wherever found",E,"$8,000",$0,"$8,000",$0,"$8,000"
Flowering Plants,874,"Blazingstar, Ash Meadows (Mentzelia leucophylla) - Wherever found",T,"$15,600",$0,"$15,600",$0,"$15,600"
Flowering Plants,933,"Blazingstar, Heller's (Liatris helleri) - Wherever found",T,"$4,500","$5,200","$9,700","$3,200","$12,900"
Flowering Plants,1159,"Blazingstar, scrub (Liatris ohlingerae) - Wherever found",E,$0,$0,$0,"$5,100","$5,100"
Flowering Plants,1152,"Bluegrass, Hawaiian (Poa sandvicensis) - Wherever found",E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,1158,"Bluegrass, Mann's (Poa mannii) - Wherever found",E,"$5,143",$0,"$5,143",$0,"$5,143"
Flowering Plants,984,"Bluegrass, Napa (Poa napensis) - Wherever found",E,"$10,600",$200,"$10,800",$0,"$10,800"
Flowering Plants,1159,"Bluegrass, San Bernardino (Poa atropurpurea) - Wherever found",E,"$4,600",$500,"$5,100",$0,"$5,100"
Flowering Plants,774,"Blue-star, Kearney's (Amsonia kearneyana) - Wherever found",E,"$11,000","$10,900","$21,900",$0,"$21,900"
Flowering Plants,1132,"Bluet, Roan Mountain (Hedyotis purpurea var. montana) - Wherever found",E,"$2,900","$2,700","$5,600",$500,"$6,100"
Flowering Plants,679,"Bonamia, Florida (Bonamia grandiflora) - Wherever found",T,"$6,000","$21,700","$27,700","$3,500","$31,200"
Flowering Plants,1025,"Boxwood, Vahl's (Buxus vahlii) - Wherever found",E,"$9,500",$0,"$9,500",$0,"$9,500"
Flowering Plants,1244,"Brickell-bush, Florida (Brickellia mosieri) - Wherever found",E,$0,$0,$0,"$1,300","$1,300"
Flowering Plants,556,"Brodiaea, Chinese Camp (Brodiaea pallida) - Wherever found",T,"$49,900","$3,800","$53,700",$0,"$53,700"
Flowering Plants,238,"Brodiaea, thread-leaved (Brodiaea filifolia) - Wherever found",T,"$245,600","$166,868","$412,468",$0,"$412,468"
Flowering Plants,1151,"Buckwheat, cushenbury (Eriogonum ovalifolium var. vineum) - Wherever found",E,$200,"$5,300","$5,500",$0,"$5,500"
Flowering Plants,708,"Buckwheat, Ione (incl. Irish Hill) (Eriogonum apricum (incl. var. prostratum)) - Wherever found",E,"$25,700","$2,700","$28,400",$0,"$28,400"
Flowering Plants,625,"Buckwheat, scrub (Eriogonum longifolium var. gnaphalifolium) - Wherever found",T,"$5,500","$26,426","$31,926","$8,000","$39,926"
Flowering Plants,528,"Buckwheat, steamboat (Eriogonum ovalifolium var. williamsiae) - Wherever found",E,"$38,400","$24,193","$62,593",$0,"$62,593"
Flowering Plants,1262,"Bully, Everglades (Sideroxylon reclinatum ssp. austrofloridense) - Wherever found",T,$0,$100,$100,$200,$300
Flowering Plants,438,"Bulrush, Northeastern (Scirpus ancistrochaetus)",E,"$75,395","$13,440","$88,835","$8,038","$96,873"
Flowering Plants,907,"Bush-clover, prairie (Lespedeza leptostachya) - Wherever found",T,"$9,000","$3,500","$12,500","$1,500","$14,000"
Flowering Plants,342,"Bush-mallow, San Clemente Island (Malacothamnus clementinus) - Wherever found",E,"$3,500","$158,417","$161,917",$0,"$161,917"
Flowering Plants,1113,"Bush-mallow, Santa Cruz Island (Malacothamnus fasciculatus var. nesioticus) - Wherever found",E,$0,"$6,534","$6,534",$0,"$6,534"
Flowering Plants,1235,"Buttercup, autumn (Ranunculus aestivalis (=acriformis)) - Wherever found",E,$0,"$1,800","$1,800",$0,"$1,800"
Flowering Plants,468,"Butterfly plant, Colorado (Gaura neomexicana var. coloradensis) - Wherever found",T,"$45,000","$39,174","$84,174",$100,"$84,274"
Flowering Plants,647,"Butterweed, Layne's (Senecio layneae) - Wherever found",T,"$17,300","$19,250","$36,550",$0,"$36,550"
Flowering Plants,1049,"Butterwort, Godfrey's (Pinguicula ionantha) - Wherever found",T,"$1,200","$5,600","$6,800","$1,800","$8,600"
Flowering Plants,314,"Button-celery, San Diego (Eryngium aristulatum var. parishii) - Wherever found",E,"$8,300","$198,390","$206,690",$0,"$206,690"
Flowering Plants,832,"Cactus, Acuna (Echinomastus erectocentrus var. acunensis) - Wherever found",E,"$2,000","$15,908","$17,908",$0,"$17,908"
Flowering Plants,695,"Cactus, Arizona hedgehog (Echinocereus triglochidiatus var. arizonicus) - Wherever found",E,"$12,000","$17,704","$29,704",$0,"$29,704"
Flowering Plants,737,"Cactus, Bakersfield (Opuntia treleasei) - Wherever found",E,"$23,000","$2,400","$25,400",$0,"$25,400"
Flowering Plants,864,"Cactus, black lace (Echinocereus reichenbachii var. albertii) - Wherever found",E,"$8,000",$0,"$8,000","$8,089","$16,089"
Flowering Plants,1135,"Cactus, Brady pincushion (Pediocactus bradyi) - Wherever found",E,"$4,500","$1,500","$6,000",$0,"$6,000"
Flowering Plants,1239,"Cactus, Chisos Mountain hedgehog (Echinocereus chisoensis var. chisoensis) - Wherever found",T,"$1,000",$500,"$1,500",$0,"$1,500"
Flowering Plants,1182,"Cactus, Cochise pincushion (Coryphantha robbinsorum) - Wherever found",T,"$4,000",$0,"$4,000",$0,"$4,000"
Flowering Plants,360,"Cactus, Colorado hookless (Sclerocactus glaucus) - Wherever found",T,"$13,100","$131,633","$144,733","$1,200","$145,933"
Flowering Plants,743,"Cactus, Fickeisen plains (Pediocactus peeblesianus fickeiseniae) - Wherever found",E,$800,"$24,000","$24,800",$0,"$24,800"
Flowering Plants,1092,"Cactus, Florida semaphore (Consolea corallicola) - Wherever found",E,"$4,500","$2,300","$6,800",$600,"$7,400"
Flowering Plants,882,"Cactus, Key tree (Pilosocereus robinii) - Wherever found",E,"$3,500","$1,342","$4,842","$10,500","$15,342"
Flowering Plants,671,"Cactus, Knowlton's (Pediocactus knowltonii) - Wherever found",E,"$15,300","$17,000","$32,300",$0,"$32,300"
Flowering Plants,390,"Cactus, Kuenzler hedgehog (Echinocereus fendleri var. kuenzleri) - Wherever found",T,"$27,000","$100,386","$127,386",$0,"$127,386"
Flowering Plants,831,"Cactus, Lee pincushion (Coryphantha sneedii var. leei) - Wherever found",T,"$15,000","$3,000","$18,000",$0,"$18,000"
Flowering Plants,1239,"Cactus, Lloyd's Mariposa (Echinomastus mariposensis) - Wherever found",T,"$1,000",$500,"$1,500",$0,"$1,500"
Flowering Plants,593,"Cactus, Mesa Verde (Sclerocactus mesae- verdae) - Wherever found",T,"$15,300","$30,500","$45,800",$0,"$45,800"
Flowering Plants,1253,"Cactus, Nellie cory (Coryphantha minima) - Wherever found",E,"$1,000",$0,"$1,000",$0,"$1,000"
Flowering Plants,1217,"Cactus, Nichol's Turk's head (Echinocactus horizonthalonius var. nicholii) - Wherever found",E,$500,"$2,100","$2,600",$0,"$2,600"
Flowering Plants,919,"Cactus, Pariette (Sclerocactus brevispinus) - Wherever found",T,$0,"$13,579","$13,579",$0,"$13,579"
Flowering Plants,1216,"Cactus, Peebles Navajo (Pediocactus peeblesianus var. peeblesianus) - Wherever found",E,$300,"$2,350","$2,650",$0,"$2,650"
Flowering Plants,424,"Cactus, Pima pineapple (Coryphantha scheeri var. robustispina) - Wherever found",E,"$49,845","$50,200","$100,045",$0,"$100,045"
Flowering Plants,785,"Cactus, San Rafael (Pediocactus despainii) - Wherever found",E,$0,"$20,750","$20,750",$0,"$20,750"
Flowering Plants,716,"Cactus, Siler pincushion (Pediocactus (=Echinocactus,=Utahia) sileri) - Wherever found",T,"$6,500","$20,700","$27,200",$0,"$27,200"
Flowering Plants,1050,"Cactus, Sneed pincushion (Coryphantha sneedii var. sneedii) - Wherever found",E,"$7,000","$1,500","$8,500",$0,"$8,500"
Flowering Plants,773,"Cactus, star (Astrophytum asterias) - Wherever found",E,"$22,000",$0,"$22,000",$0,"$22,000"
Flowering Plants,1100,"Cactus, Tobusch fishhook (Sclerocactus brevihamatus ssp. tobuschii) - Wherever found",T,"$5,000","$2,100","$7,100",$0,"$7,100"
Flowering Plants,846,"Cactus, Uinta Basin hookless (Sclerocactus wetlandicus) - Wherever found",T,"$1,100","$15,992","$17,092",$0,"$17,092"
Flowering Plants,615,"Cactus, Winkler (Pediocactus winkleri) - Wherever found",T,$0,"$41,500","$41,500",$0,"$41,500"
Flowering Plants,410,"Cactus, Wright fishhook (Sclerocactus wrightiae) - Wherever found",E,$0,"$109,750","$109,750",$0,"$109,750"
Flowering Plants,1047,"Campion, fringed (Silene polypetala) - Wherever found",E,$0,"$1,912","$1,912","$6,700","$8,612"
Flowering Plants,1135,Capa rosa (Callicarpa ampla) - Wherever found,E,"$6,000",$0,"$6,000",$0,"$6,000"
Flowering Plants,256,"Catchfly, Spalding's (Silene spaldingii) - Wherever found",T,"$270,645","$64,605","$335,250",$0,"$335,250"
Flowering Plants,1258,"Cat's-eye, Terlingua Creek (Cryptantha crassipes) - Wherever found",E,$500,$0,$500,$0,$500
Flowering Plants,843,"Ceanothus, coyote (Ceanothus ferrisae) - Wherever found",E,"$17,200",$100,"$17,300",$0,"$17,300"
Flowering Plants,899,"Ceanothus, Pine Hill (Ceanothus roderickii) - Wherever found",E,"$4,358","$10,050","$14,408",$0,"$14,408"
Flowering Plants,723,"Centaury, spring-loving (Centaurium namophilum) - Wherever found",T,"$20,600","$6,000","$26,600",$0,"$26,600"
Flowering Plants,439,"Chaff-flower, round-leaved (Achyranthes splendens var. rotundata) - Wherever found",E,"$96,856",$0,"$96,856",$0,"$96,856"
Flowering Plants,174,"Chaffseed, American (Schwalbea americana) - Wherever found",E,"$127,749","$531,795","$659,544","$5,600","$665,144"
Flowering Plants,858,"Checker-mallow, Keck's (Sidalcea keckii) - Wherever found",E,"$8,500","$7,893","$16,393",$0,"$16,393"
Flowering Plants,1233,"Checker-mallow, Kenwood Marsh (Sidalcea oregana ssp. valida) - Wherever found",E,"$1,700",$200,"$1,900",$0,"$1,900"
Flowering Plants,246,"Checker-mallow, Nelson's (Sidalcea nelsoniana) - Wherever found",T,"$218,450","$152,500","$370,950",$0,"$370,950"
Flowering Plants,1262,"Checker-mallow, pedate (Sidalcea pedata) - Wherever found",E,$0,$300,$300,$0,$300
Flowering Plants,319,"Checkermallow, Wenatchee Mountains (Sidalcea oregana var. calva) - Wherever found",E,"$193,000","$6,000","$199,000",$0,"$199,000"
Flowering Plants,970,"Chumbo, Higo (Harrisia portoricensis) - Wherever found",T,"$11,500",$0,"$11,500",$0,"$11,500"
Flowering Plants,1115,Chupacallos (Pleodendron macranthum) - Wherever found,E,"$6,500",$0,"$6,500",$0,"$6,500"
Flowering Plants,1262,"Clarkia, Pismo (Clarkia speciosa ssp. immaculata) - Wherever found",E,$0,$300,$300,$0,$300
Flowering Plants,969,"Clarkia, Presidio (Clarkia franciscana) - Wherever found",E,"$9,400","$2,200","$11,600",$0,"$11,600"
Flowering Plants,794,"Clarkia, Springville (Clarkia springvillensis) - Wherever found",T,"$11,500","$8,819","$20,319",$0,"$20,319"
Flowering Plants,850,"Cliffrose, Arizona (Purshia (=Cowania) subintegra) - Wherever found",E,"$4,000","$13,000","$17,000",$0,"$17,000"
Flowering Plants,1229,"Clover, Monterey (Trifolium trichocalyx) - Wherever found",E,"$1,750",$400,"$2,150",$0,"$2,150"
Flowering Plants,332,"Clover, running buffalo (Trifolium stoloniferum) -",E,"$95,842","$72,218","$168,060","$8,858","$176,918"
Flowering Plants,788,"Clover, showy Indian (Trifolium amoenum) - Wherever found",E,"$17,300","$3,200","$20,500",$0,"$20,500"
Flowering Plants,878,Cobana negra (Stahlia monosperma) - Wherever found,T,"$15,500",$0,"$15,500",$0,"$15,500"
Flowering Plants,318,"Coneflower, smooth (Echinacea laevigata) -",E,"$30,500","$158,366","$188,866","$11,400","$200,266"
Flowering Plants,1239,"Cory cactus, bunched (Coryphantha ramillosa) - Wherever found",T,"$1,000",$500,"$1,500",$0,"$1,500"
Flowering Plants,1244,"Crabgrass, Florida pineland (Digitaria pauciflora) - Wherever found",T,$0,"$1,100","$1,100",$200,"$1,300"
Flowering Plants,1262,"Crownbeard, big-leaved (Verbesina dissita) - Wherever found",T,$0,$300,$300,$0,$300
Flowering Plants,1062,"Crownscale, San Jacinto Valley (Atriplex coronata var. notatior) - Wherever found",E,"$8,100",$200,"$8,300",$0,"$8,300"
Flowering Plants,651,"Cycladenia, Jones (Cycladenia humilis var. jonesii) - Wherever found",T,$800,"$35,030","$35,830",$0,"$35,830"
Flowering Plants,1168,"Daisy, Lakeside (Hymenoxys herbacea) - Wherever found",T,"$1,600","$3,076","$4,676",$0,"$4,676"
Flowering Plants,897,"Daisy, Parish's (Erigeron parishii) - Wherever found",T,$300,"$14,200","$14,500",$0,"$14,500"
Flowering Plants,224,"Daisy, Willamette (Erigeron decumbens) - Wherever found",E,"$112,310","$341,517","$453,827",$0,"$453,827"
Flowering Plants,564,"Dawn-flower, Texas prairie (Hymenoxys texana) - Wherever found",E,"$47,000","$5,000","$52,000",$0,"$52,000"
Flowering Plants,387,"Desert buckwheat, Umtanum (Eriogonum codium) - Wherever found",T,"$129,037",$0,"$129,037",$0,"$129,037"
Flowering Plants,1077,"Dogweed, ashy (Thymophylla tephroleuca) - Wherever found",E,"$8,000",$0,"$8,000",$0,"$8,000"
Flowering Plants,644,"Dropwort, Canby's (Oxypolis canbyi) - Wherever found",E,"$4,514","$5,240","$9,754","$27,400","$37,154"
Flowering Plants,895,"Dudleya, Conejo (Dudleya abramsii ssp. parva) - Wherever found",T,"$14,300",$300,"$14,600",$0,"$14,600"
Flowering Plants,892,"Dudleya, marcescent (Dudleya cymosa ssp. marcescens) - Wherever found",T,"$14,300",$400,"$14,700",$0,"$14,700"
Flowering Plants,1243,"Dudleya, Santa Clara Valley (Dudleya setchellii) - Wherever found",E,$0,"$1,400","$1,400",$0,"$1,400"
Flowering Plants,845,"Dudleya, Santa Monica Mountains (Dudleya cymosa ssp. ovatifolia) - Wherever found",T,"$17,200",$0,"$17,200",$0,"$17,200"
Flowering Plants,641,"Dudleya, Verity's (Dudleya verityi) - Wherever found",T,"$37,400",$0,"$37,400",$0,"$37,400"
Flowering Plants,924,"Dwarf-flax, Marin (Hesperolinon congestum) - Wherever found",T,"$11,200","$2,200","$13,400",$0,"$13,400"
Flowering Plants,1128,`Ena`ena (Pseudognaphalium sandwicensium var. molokaiense) - Wherever found,E,"$5,701",$500,"$6,201",$0,"$6,201"
Flowering Plants,1095,Erubia (Solanum drymophilum) - Wherever found,E,"$7,000",$300,"$7,300",$0,"$7,300"
Flowering Plants,383,"Evening-primrose, Antioch Dunes (Oenothera deltoides ssp. howellii) - Wherever found",E,"$129,600","$1,700","$131,300",$0,"$131,300"
Flowering Plants,680,"Evening-primrose, San Benito (Camissonia benitensis) - Wherever found",T,$0,"$31,000","$31,000",$0,"$31,000"
Flowering Plants,1151,"Fescue, Guadalupe (Festuca ligulata) - Wherever found",E,"$5,000",$500,"$5,500",$0,"$5,500"
Flowering Plants,306,"Fiddleneck, large-flowered (Amsinckia grandiflora) - Wherever found",E,"$16,600","$203,163","$219,763",$0,"$219,763"
Flowering Plants,720,"Flannelbush, Mexican (Fremontodendron mexicanum) - Wherever found",E,$300,"$26,600","$26,900",$0,"$26,900"
Flowering Plants,875,"Flannelbush, Pine Hill (Fremontodendron californicum ssp. decumbens) - Wherever found",E,$0,"$15,550","$15,550",$0,"$15,550"
Flowering Plants,1213,"Flax, Carter's small-flowered (Linum carteri carteri) - Wherever found",E,"$1,500",$0,"$1,500","$1,300","$2,800"
Flowering Plants,1235,"Flax, sand (Linum arenicola) - Wherever found",E,$0,$0,$0,"$1,800","$1,800"
Flowering Plants,791,"Fleabane, Zuni (Erigeron rhizomatus) - Wherever found",T,"$15,500","$4,907","$20,407",$0,"$20,407"
Flowering Plants,435,"Four-o'clock, MacFarlane's (Mirabilis macfarlanei) - Wherever found",T,"$86,414","$10,757","$97,171",$0,"$97,171"
Flowering Plants,1217,"Fringepod, Santa Cruz Island (Thysanocarpus conchuliferus) - Wherever found",E,"$2,600",$0,"$2,600",$0,"$2,600"
Flowering Plants,1178,"Fringe-tree, pygmy (Chionanthus pygmaeus) - Wherever found",E,"$1,200",$0,"$1,200","$3,000","$4,200"
Flowering Plants,259,"Fritillary, Gentner's (Fritillaria gentneri) - Wherever found",E,"$100,000","$225,500","$325,500",$0,"$325,500"
Flowering Plants,1094,"Gardenia (=Na`u), Hawaiian (Gardenia brighamii) - Wherever found",E,"$7,319",$0,"$7,319",$0,"$7,319"
Flowering Plants,595,"Geranium, Hawaiian red-flowered (Geranium arboreum) - Wherever found",E,"$9,386","$36,000","$45,386",$0,"$45,386"
Flowering Plants,746,"Gerardia, sandplain (Agalinis acuta) - Wherever found",E,"$22,680","$1,240","$23,920",$600,"$24,520"
Flowering Plants,1009,"Gilia, Hoffmann's slender-flowered (Gilia tenuiflora ssp. hoffmannii) - Wherever found",E,"$2,600","$7,258","$9,858",$0,"$9,858"
Flowering Plants,793,"Gilia, Monterey (Gilia tenuiflora ssp. arenaria) - Wherever found",E,"$15,300","$5,044","$20,344",$0,"$20,344"
Flowering Plants,1139,"Glade cress, Kentucky (Leavenworthia exigua laciniata) - Wherever found",T,$0,"$5,920","$5,920",$0,"$5,920"
Flowering Plants,1208,"Gladecress, Texas golden (Leavenworthia texana) - Wherever found",E,"$3,100",$0,"$3,100",$0,"$3,100"
Flowering Plants,954,"Goetzea, beautiful (Goetzea elegans) - Wherever found",E,"$12,000",$0,"$12,000",$0,"$12,000"
Flowering Plants,1226,"Goldenrod, Blue Ridge (Solidago spithamaea) - Wherever found",T,"$2,000",$0,"$2,000",$300,"$2,300"
Flowering Plants,568,"Goldenrod, Houghton's (Solidago houghtonii) - Wherever found",T,"$49,975",$513,"$50,488",$0,"$50,488"
Flowering Plants,904,"Goldenrod, Short's (Solidago shortii) - Wherever found",E,"$11,000","$1,332","$12,332","$1,800","$14,132"
Flowering Plants,672,"Goldfields, Burke's (Lasthenia burkei) - Wherever found",E,"$10,300","$21,700","$32,000",$0,"$32,000"
Flowering Plants,371,"Goldfields, Contra Costa (Lasthenia conjugens) - Wherever found",E,"$111,100","$26,763","$137,863",$0,"$137,863"
Flowering Plants,973,"Gooseberry, Miccosukee (Ribes echinellum) - Wherever found",T,"$1,200","$10,000","$11,200",$200,"$11,400"
Flowering Plants,627,"Gourd, Okeechobee (Cucurbita okeechobeensis ssp. okeechobeensis) - Wherever found",E,"$39,000",$500,"$39,500",$200,"$39,700"
Flowering Plants,712,"Grass, Colusa (Neostapfia colusana) - Wherever found",T,"$22,800","$4,990","$27,790",$0,"$27,790"
Flowering Plants,477,"Grass, Eureka Dune (Swallenia alexandrae) -",T,"$29,700","$50,000","$79,700",$0,"$79,700"
Flowering Plants,1031,"Grass, Solano (Tuctoria mucronata) - Wherever found",E,"$8,500",$800,"$9,300",$0,"$9,300"
Flowering Plants,251,"Grass, Tennessee yellow-eyed (Xyris tennesseensis) - Wherever found",E,"$1,700","$353,780","$355,480","$5,000","$360,480"
Flowering Plants,1188,"Ground-plum, Guthrie's (=Pyne's) (Astragalus bibullatus) - Wherever found",E,"$3,000",$650,"$3,650",$0,"$3,650"
Flowering Plants,723,"Gumplant, Ash Meadows (Grindelia",T,"$20,600","$6,000","$26,600",$0,"$26,600"
Flowering Plants,1074,Haha (Cyanea acuminata) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,1152,Haha (Cyanea asarifolia) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,598,Haha (Cyanea asplenifolia) - Wherever found,E,"$8,846","$36,000","$44,846",$0,"$44,846"
Flowering Plants,909,Haha (Cyanea calycina) - Wherever found,E,"$9,087","$4,865","$13,952",$0,"$13,952"
Flowering Plants,1152,Haha (Cyanea copelandii ssp. copelandii) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,573,Haha (Cyanea copelandii ssp. haleakalaensis) - Wherever found,E,"$13,537","$36,000","$49,537",$0,"$49,537"
Flowering Plants,1074,Haha (Cyanea crispa) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,1083,Haha (Cyanea dolichopoda) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,979,Haha (Cyanea dunbariae) - Wherever found,E,"$11,031",$0,"$11,031",$0,"$11,031"
Flowering Plants,1034,Haha (Cyanea duvalliorum) - Wherever found,E,"$9,099",$0,"$9,099",$0,"$9,099"
Flowering Plants,1083,Haha (Cyanea eleeleensis) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,985,Haha (Cyanea gibsonii) - Wherever found,E,"$10,778",$0,"$10,778",$0,"$10,778"
Flowering Plants,920,Haha (Cyanea glabra) - Wherever found,E,"$13,537",$0,"$13,537",$0,"$13,537"
Flowering Plants,1013,Haha (Cyanea grimesiana ssp. grimesiana) - Wherever found,E,"$9,722",$0,"$9,722",$0,"$9,722"
Flowering Plants,1060,Haha (Cyanea grimesiana ssp. obatae) - Wherever found,E,"$8,326",$0,"$8,326",$0,"$8,326"
Flowering Plants,1060,Haha (Cyanea hamatiflora ssp. carlsonii) - Wherever found,E,"$8,326",$0,"$8,326",$0,"$8,326"
Flowering Plants,733,Haha (Cyanea hamatiflora ssp. hamatiflora) - Wherever found,E,"$13,537","$12,000","$25,537",$0,"$25,537"
Flowering Plants,1078,Haha (Cyanea humboldtiana) - Wherever found,E,"$7,989",$0,"$7,989",$0,"$7,989"
Flowering Plants,1083,Haha (Cyanea kolekoleensis) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,1074,Haha (Cyanea koolauensis) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,1152,Haha (Cyanea kuhihewa) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,769,Haha (Cyanea kunthiana) - Wherever found,E,"$10,678","$12,000","$22,678",$0,"$22,678"
Flowering Plants,1152,Haha (Cyanea lanceolata) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,963,Haha (Cyanea lobata) - Wherever found,E,"$11,713",$0,"$11,713",$0,"$11,713"
Flowering Plants,1074,Haha (Cyanea longiflora) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,1007,Haha (Cyanea magnicalyx) - Wherever found,E,"$9,868",$0,"$9,868",$0,"$9,868"
Flowering Plants,985,Haha (Cyanea mannii) - Wherever found,E,"$10,778",$0,"$10,778",$0,"$10,778"
Flowering Plants,686,Haha (Cyanea maritae) - Wherever found,E,"$6,780","$23,999","$30,779",$0,"$30,779"
Flowering Plants,1056,Haha (Cyanea marksii) - Wherever found,E,"$8,425",$0,"$8,425",$0,"$8,425"
Flowering Plants,1033,Haha (Cyanea mauiensis) - Wherever found,E,"$9,145",$0,"$9,145",$0,"$9,145"
Flowering Plants,935,Haha (Cyanea mceldowneyi) - Wherever found,E,"$12,863",$0,"$12,863",$0,"$12,863"
Flowering Plants,989,Haha (Cyanea munroi) - Wherever found,E,"$10,629",$0,"$10,629",$0,"$10,629"
Flowering Plants,1040,Haha (Cyanea obtusa) - Wherever found,E,"$8,892",$0,"$8,892",$0,"$8,892"
Flowering Plants,1083,Haha (Cyanea pinnatifida) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,979,Haha (Cyanea procera) - Wherever found,E,"$11,031",$0,"$11,031",$0,"$11,031"
Flowering Plants,1033,Haha (Cyanea profuga) - Wherever found,E,"$9,145",$0,"$9,145",$0,"$9,145"
Flowering Plants,1083,Haha (Cyanea purpurellifolia) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,1083,Haha (Cyanea recta) - Wherever found,T,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,1147,Haha (Cyanea remyi) - Wherever found ,E,"$5,670",$0,"$5,670",$0,"$5,670"
Flowering Plants,1083,Haha (Cyanea rivularis) - Wherever found ,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,425,Haha (Cyanea shipmanii) - Wherever found ,E,"$93,037","$6,973","$100,010",$0,"$100,010"
Flowering Plants,421,Haha (Cyanea stictophylla) - Wherever found ,E,"$95,356","$6,973","$102,329",$0,"$102,329"
Flowering Plants,1060,Haha (Cyanea st.-johnii) - Wherever found ,E,"$8,326",$0,"$8,326",$0,"$8,326"
Flowering Plants,444,Haha (Cyanea superba) - Wherever found ,E,"$95,023",$0,"$95,023",$0,"$95,023"
Flowering Plants,1152,Haha (Cyanea truncata) - Wherever found ,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,1083,Haha (Cyanea undulata) - Wherever found ,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,586,Haiwale (Cyrtandra ferripilosa) - Wherever found,E,"$6,780","$40,300","$47,080",$0,"$47,080"
Flowering Plants,1004,Haiwale (Cyrtandra gracilis) - Wherever found ,E,"$5,670","$4,300","$9,970",$0,"$9,970"
Flowering Plants,1014,Haiwale (Cyrtandra paliku) - Wherever found ,E,"$5,417","$4,300","$9,717",$0,"$9,717"
Flowering Plants,953,Haiwale (Cyrtandra waiolani) - Wherever found ,E,"$7,736","$4,300","$12,036",$0,"$12,036"
Flowering Plants,1152,Ha`iwale (Cyrtandra crenata) - Wherever found ,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,1144,Ha`iwale (Cyrtandra dentata) - Wherever found ,E,"$5,754",$0,"$5,754",$0,"$5,754"
Flowering Plants,818,Ha`iwale (Cyrtandra filipes) - Wherever found ,E,"$18,662",$0,"$18,662",$0,"$18,662"
